72.38
72.38
72.39
72.39
72.39
72.28
72.28
72.35
72.35
72.35
72.59
72.59
207.19
207.19
207.19
326.74
326.74
346.61
346.61
346.61
307.16
307.16
283.97
283.97
283.97
268.85
268.85
256.76
256.76
256.76
251.00
251.00
239.97
239.97
239.97
232.40
232.40
229.36
229.36
229.36
223.02
223.02
219.70
219.70
219.70
218.24
218.24
210.47
210.47
210.47
210.46
210.46
208.62
208.62
208.62
205.73
205.73
201.29
201.29
201.29
201.50
201.50
201.58
201.58
201.58
198.75
198.75
196.00
196.00
196.00
192.96
192.96
194.26
194.26
194.26
191.08
191.08
190.98
190.98
190.98
188.40
188.40
188.36
188.36
188.36
186.67
186.67
188.20
188.20
188.20
182.69
182.69
184.08
184.08
184.08
184.25
184.25
183.16
183.16
183.16
183.21
183.21
182.90
182.90
182.90
179.17
179.17
179.06
179.06
179.06
178.33
178.33
178.42
178.42
178.42
178.64
178.64
175.14
175.14
175.14
175.30
175.30
178.53
178.53
178.53
174.95
174.95
175.06
175.06
175.06
175.28
175.28
171.30
171.30
171.30
175.60
175.60
176.15
176.15
176.15
171.81
171.81
172.93
172.93
172.93
173.84
173.84
172.42
172.42
172.42
170.84
170.84
161.34
161.34
161.34
125.21
125.21
98.45
98.45
98.45
98.41
